,id,cast,qpos,lons,lats,juld
768,2900114.0,82.0,1.0,107.818,-64.828,21660.6181018353
769,2900114.0,139.0,8.0,87.0479553554277,-64.1519470626013,22059.4337500036
770,2900114.0,138.0,8.0,87.1127372699143,-64.2962617864664,22052.4378819466
771,2900114.0,137.0,8.0,87.1773955030861,-64.4403009853655,22045.4553703666
772,2900114.0,136.0,8.0,87.2421593045402,-64.5845753588132,22038.4614583552
773,2900114.0,135.0,8.0,87.3068592293674,-64.7287074342472,22031.4744444489
774,2900114.0,134.0,8.0,87.3716422157217,-64.8730245459128,22024.4784606397
775,2900114.0,133.0,8.0,87.4363725781362,-65.0172244271847,22017.4881597459
776,2900114.0,140.0,8.0,86.983323702055,-64.0079670755425,22066.4133912027
777,2900114.0,132.0,8.0,87.5011140872649,-65.1614491400009,22010.4966551065
778,2900114.0,130.0,1.0,87.998,-65.52,21996.4824189842
779,2900114.0,129.0,1.0,88.862,-65.467,21989.493252337
780,2900114.0,128.0,1.0,89.859,-65.35,21982.5213310122
781,2900114.0,127.0,1.0,90.558,-65.185,21975.5069097281
782,2900114.0,126.0,8.0,92.0339838518108,-64.9704661577211,21968.3643518388
783,2900114.0,125.0,1.0,93.482,-64.76,21961.3571411967
784,2900114.0,124.0,1.0,95.195,-64.448,21954.1984837949
785,2900114.0,131.0,1.0,87.566,-65.306,22003.4893518388
786,2900114.0,123.0,8.0,95.5017884440645,-64.4572336653933,21947.0633217618
787,2900114.0,141.0,8.0,86.9185438239534,-63.863656888134,22073.4090393484
788,2900114.0,143.0,8.0,86.7891997062175,-63.5755168913068,22087.3770486116
789,2900114.0,81.0,1.0,109.142,-64.914,21653.6097453237
790,2900114.0,158.0,8.0,85.8187113394516,-61.4135591632268,22192.1811226904
791,2900114.0,157.0,8.0,85.8833314179427,-61.5575133649124,22185.2027314752
792,2900114.0,156.0,8.0,85.9481245858054,-61.7018531579326,22178.205648154
793,2900114.0,155.0,8.0,86.0127806755165,-61.8458875818424,22171.2233680487
794,2900114.0,154.0,8.0,86.0775639832386,-61.9902054094194,22164.2273495346
795,2900114.0,153.0,8.0,86.1421440846776,-62.1340705541935,22157.2532754838
796,2900114.0,142.0,8.0,86.8539877295809,-63.7198452239217,22080.3805208504
797,2900114.0,152.0,8.0,86.2069370382497,-62.2784098698383,22150.2562153041
798,2900114.0,150.0,8.0,86.3362923024252,-62.5665746975981,22136.287002325094
799,2900114.0,149.0,8.0,86.4009562158925,-62.7106265504961,22129.303877323902
800,2900114.0,148.0,8.0,86.4657249478313,-62.8549119075887,22122.3094328642
801,2900114.0,147.0,8.0,86.5303320577899,-62.998837219264,22115.3324421346
802,2900114.0,146.0,8.0,86.5950955377385,-63.1431108764935,22108.3385648429
803,2900114.0,145.0,8.0,86.6597664177995,-63.2871782488781,22101.3546875119
804,2900114.0,144.0,8.0,86.7245317199801,-63.4314559654955,22094.3606134355
805,2900114.0,151.0,8.0,86.2715197124221,-62.4222807458926,22143.2818634212
806,2900114.0,122.0,8.0,95.8028900775933,-64.4662980780532,21940.0604282431
807,2900114.0,37.0,8.0,114.335084832467,-63.653174602524,21344.1819213033
808,2900114.0,120.0,8.0,96.4037989632349,-64.4843879371037,21926.0847453773
809,2900114.0,98.0,8.0,103.012062405772,-64.6833241770243,21772.3925694525
810,2900114.0,97.0,8.0,103.312532525035,-64.6923695784757,21765.4043634236
811,2900114.0,96.0,8.0,103.613097693639,-64.7014178413081,21758.4139467776
812,2900114.0,95.0,8.0,103.913847491893,-64.7104716622614,21751.4192360938
813,2900114.0,94.0,8.0,104.214484820138,-64.7195220973993,21744.4271411896
814,2900114.0,93.0,8.0,104.513973577003,-64.7285379557572,21737.4617592692
815,2900114.0,92.0,8.0,104.814683063606,-64.7375905631621,21730.4679861367
816,2900114.0,99.0,8.0,102.711470363587,-64.6742751051853,21779.3836111128
817,2900114.0,91.0,8.0,105.114539584382,-64.7466174927446,21723.49405092
818,2900114.0,88.0,8.0,106.016253506513,-64.7737628356494,21702.522372663
819,2900114.0,87.0,8.0,106.316631559543,-64.7828054655239,21695.536307871294
820,2900114.0,86.0,8.0,106.617218624756,-64.7918543875354,21688.5453819633
821,2900114.0,85.0,8.0,106.917368257469,-64.8008901410075,21681.564629674
822,2900114.0,84.0,8.0,107.216702249058,-64.8099013402862,21674.602847218503
823,2900114.0,121.0,8.0,96.1028376665471,-64.475327749167,21933.084375001497
824,2900114.0,83.0,8.0,107.517533162681,-64.8189576031499,21667.6062499881
825,2900114.0,90.0,8.0,105.415230658505,-64.7556695458572,21716.500706017
826,2900114.0,100.0,8.0,102.410781777946,-64.6652231269864,21786.3768981397
827,2900114.0,89.0,8.0,105.715568401163,-64.7647109622217,21709.5155787468
828,2900114.0,102.0,8.0,101.811286210969,-64.6471758147114,21800.3197106421
829,2900114.0,118.0,8.0,97.0048014068229,-64.5024806126379,21912.1068865806
830,2900114.0,101.0,8.0,102.11113128369,-64.6562023996598,21793.3460416794
831,2900114.0,117.0,8.0,97.3047539725881,-64.5115104335745,21905.130717590506
832,2900114.0,116.0,8.0,97.6043805789298,-64.5205304417755,21898.1621296257
833,2900114.0,114.0,8.0,98.2031351490579,-64.5385554469606,21884.2365509123
834,2900114.0,113.0,8.0,98.5039376962654,-64.5476108558771,21877.2406134158
835,2900114.0,112.0,8.0,98.8046178220834,-64.5566625794001,21870.2475231439
836,2900114.0,111.0,8.0,99.1048087601775,-64.5656995763361,21863.2658101916
837,2900114.0,115.0,8.0,97.9038494304815,-64.5295457009005,21891.1972106546
838,2900114.0,110.0,8.0,99.4058387333326,-64.5747618317204,21856.2645833194
839,2900114.0,109.0,8.0,99.7101168500862,-64.5839218697491,21849.1878125072
840,2900114.0,108.0,8.0,100.009533947696,-64.592935570865,21842.2240972072
841,2900114.0,107.0,8.0,100.310226514655,-64.6019876689182,21835.230717584494
842,2900114.0,106.0,8.0,100.609944686845,-64.6110104336324,21828.260000020306
843,2900114.0,105.0,8.0,100.910441181225,-64.6200566290846,21821.2711805701
844,2900114.0,119.0,8.0,96.7039764655011,-64.4934245295654,21919.1033449098
845,2900114.0,104.0,8.0,101.210203645745,-64.6290807271823,21814.2994328737
846,2900114.0,103.0,8.0,101.510371693497,-64.6381170350238,21807.3182522953
